1	OTU_1	155375	16.0119995960287	16.0119995960287
2	OTU_2	109540	11.2885241238873	27.300523719916
3	OTU_3	78920	8.13301372884046	35.4335374487565
4	OTU_6	78128	8.05139504063415	43.4849324893906
5	OTU_12	51581	5.31562317723416	48.8005556666248
6	OTU_7	40180	4.14070567188051	52.9412613385053
7	OTU_9	37553	3.86998307854974	56.811244417055
8	OTU_11	28083	2.89406265264859	59.7053070697036
9	OTU_8	26677	2.74916887030255	62.4544759400061
10	OTU_4	24160	2.48978220588932	64.9442581458955
11	OTU_18	23070	2.3774534557064	67.3217116016019
12	OTU_24	20024	2.06355127858973	69.3852628801916
13	OTU_15	17138	1.76613772535311	71.1514006055447
14	OTU_29	16517	1.70214125391862	72.8535418594633
15	OTU_28	15901	1.63866005198039	74.4922019114437
16	OTU_13	15033	1.54920926743105	76.0414111788748
17	OTU_5	11876	1.22386810749758	77.2652792863724
18	OTU_14	11258	1.16018079776084	78.4254600841332
19	OTU_27	9619	0.991275456889462	79.4167355410227
20	OTU_16	9193	0.947374495808798	80.3641100368315
21	OTU_32	8888	0.91594305653743	81.2800530933689
22	OTU_17	8150	0.839889278890645	82.1199423722596
23	OTU_157	7988	0.823194547212083	82.9431369194716
24	OTU_22	7127	0.734465139957501	83.6776020594291
25	OTU_66	7116	0.733331547065746	84.4109336064949
26	OTU_19	7103	0.731991846375491	85.1429254528704
27	OTU_20	6819	0.702724538988382	85.8456499918588
28	OTU_21	6218	0.6407891455389	86.4864391373977
29	OTU_25	6146	0.633369264792872	87.1198084021905
30	OTU_23	5832	0.601010340428251	87.7208187426188
31	OTU_26	5037	0.519082490524194	88.239901233143
32	OTU_67	4566	0.470544103977262	88.7104453371202
33	OTU_62	4442	0.457765420470214	89.1682107575905
34	OTU_50	4334	0.446635599351173	89.6148463569416
35	OTU_34	3719	0.383257451312185	89.9981038082538
36	OTU_10	3655	0.376662001760161	90.374765810014
37	OTU_30	3416	0.352032119839318	90.7267979298533
38	OTU_215	3188	0.32853583081023	91.0553337606635
39	OTU_214	3171	0.326783914522974	91.3821176751865
40	OTU_36	3089	0.318333494784442	91.7004511699709
41	OTU_31	2922	0.301123493609628	92.0015746635806
42	OTU_79	2906	0.299474631221622	92.3010492948022
43	OTU_41	2786	0.287108163311575	92.5881574581138
44	OTU_33	2683	0.276493611688785	92.8646510698026
45	OTU_38	2396	0.246917142603925	93.1115682124065
46	OTU_37	2267	0.233623189600625	93.3451914020071
47	OTU_46	2243	0.231149896018616	93.5763412980257
48	OTU_40	2100	0.21641318842581	93.7927544864515
49	OTU_45	1976	0.203634504918763	93.9963889913703
50	OTU_39	1915	0.197348217064489	94.1937372084348
51	OTU_49	1886	0.194359653986228	94.388096862421
52	OTU_48	1857	0.191371090907967	94.579467953329
53	OTU_42	1839	0.18951612072146	94.7689840740504
54	OTU_44	1818	0.187351988837202	94.9563360628876
55	OTU_43	1690	0.174161089733152	95.1304971526208
56	OTU_47	1623	0.167256478483376	95.2977536311042
57	OTU_35	1599	0.164783184901367	95.4625368160055
58	OTU_137	1513	0.155920549565834	95.6184573655714
59	OTU_54	1502	0.15478695667408	95.7732443222454
