L0006.SH.SD.Soil.ITS.Om.2	L0006.SH.GE.Soil.ITS.Om.2	L0006.SH.SD.Endo.ITS.Om.1	L0006.SH.GE.Soil.ITS.Om.1	L0006.SH.SD.Epi.ITS.Om.3	L0006.SH.SD.Soil.ITS.Om.3	L0006.SH.SD.Epi.ITS.Om.2	L0006.SH.GE.Soil.ITS.Om.3	L0006.SH.GE.Endo.ITS.Om.4	L0006.SH.SD.Epi.ITS.Om.1	L0006.SH.CAS9.Root.ITS.Om.3	L0006.SH.GE.Epi.ITS.Om.2	L0006.SH.CAS9.Soil.ITS.Om.3	L0006.SH.GE.Epi.ITS.Om.3	L0006.SH.GE.Endo.ITS.Om.3	L0006.SH.SD.Endo.ITS.Om.2	L0006.SH.PU.Soil.ITS.Om.3	L0006.SH.PU.Endo.ITS.Om.3	L0006.SH.SD.Endo.ITS.Om.3	L0006.SH.SD.Endo.ITS.Om.4	L0006.SH.CAS9.Root.ITS.Om.1	L0006.SH.PU.Epi.ITS.Om.3	L0006.SH.GE.Epi.ITS.Om.4	L0006.SH.CAS8.Root.ITS.Om.2	L0006.SH.GE.Soil.ITS.Om.4	L0006.SH.SD.Soil.ITS.Om.1	L0006.SH.SD.Soil.ITS.Om.4	L0006.SH.CAS9.Root.ITS.Om.2	L0006.SH.SD.Epi.ITS.Om.4	L0006.SH.CAS9.Soil.ITS.Om.1	L0006.SH.PU.Soil.ITS.Om.2	L0006.SH.GE.Endo.ITS.Om.2	L0006.SH.CAS9.Soil.ITS.Om.2	L0006.SH.PU.Epi.ITS.Om.4	L0006.SH.PU.Endo.ITS.Om.4	L0006.SH.PU.Soil.ITS.Om.1	L0006.SH.CAS8.Root.ITS.Om.3	L0006.SH.PU.Epi.ITS.Om.2	L0006.SH.CAS8.Root.ITS.Om.1	L0006.SH.PU.Soil.ITS.Om.4	L0006.SH.CAS8.Soil.ITS.Om.3	L0006.SH.GE.Endo.ITS.Om.1	L0006.SH.CAS8.Soil.ITS.Om.1	L0006.SH.GE.Epi.ITS.Om.1	L0006.SH.PU.Epi.ITS.Om.1	L0006.SH.CAS8.Soil.ITS.Om.2	L0006.SH.PU.Endo.ITS.Om.2	L0006.SH.PU.Endo.ITS.Om.1
L0006.SH.GE.Soil.ITS.Om.4	0.734197171387	0.363619899738	0.856773459691	0.339031014717	0.757960777262	0.767227329971	0.804651399291	0.337964957725	0.653692863486	0.785736792885	0.826652207484	0.594405241431	0.64030143946	0.542886131416	0.689470300372	0.776844519539	0.453835053266	0.763301079393	0.757858198291	0.817893965297	0.653111019084	0.559045596041	0.400928246443	0.863183874601	0.0	0.763851676171	0.745131606005	0.758917641	0.845890899985	0.603407099046	0.465073114362	0.654484230065	0.547071136947	0.644368627485	0.824630701741	0.487870742685	0.814145461143	0.717550990935	0.823518146775	0.488751318414	0.710448963255	0.6866825352	0.72314087729	0.586165116998	0.755266552546	0.779969687256	0.778258588984	0.946399946517
L0006.SH.SD.Soil.ITS.Om.1	0.319432307948	0.715566788706	0.426893705904	0.734024989342	0.497060045707	0.354037077841	0.587402392496	0.726454989134	0.900900647089	0.346078114625	0.932170335986	0.860306844046	0.867122060923	0.791606603139	0.869059147327	0.640891904802	0.700457550822	0.889848292583	0.593246539567	0.569315462717	0.831694638649	0.813846182691	0.800878278127	0.952785269169	0.763851676171	0.0	0.302157507089	0.878154196714	0.497130917418	0.77472315241	0.680502967964	0.937294928516	0.8408057148	0.811698883282	0.950348411736	0.797707903224	0.883441178576	0.848676369606	0.90208405084	0.775802207534	0.835773908933	0.931889987623	0.875653114214	0.815430950771	0.798776334483	0.892606019318	0.788686546582	0.978041954865
L0006.SH.SD.Soil.ITS.Om.4	0.388585853982	0.736049426632	0.535264925	0.730461545492	0.474825202229	0.346117060651	0.577382330187	0.725347827622	0.932836088389	0.400532748872	0.956169962992	0.854735498226	0.846295995123	0.809216232548	0.898091000236	0.697755352069	0.706999895937	0.892336552255	0.607753364309	0.564671251669	0.863395139999	0.80814078754	0.784980218925	0.963850327856	0.745131606005	0.302157507089	0.0	0.885695271132	0.433463863841	0.74793070678	0.683096250676	0.957950776939	0.807029586822	0.832347124104	0.951494218381	0.793509173102	0.867771132939	0.806376093731	0.932283337138	0.781102440145	0.842650526029	0.945848778144	0.881646534194	0.807729559778	0.792873418953	0.896194854703	0.792602077385	0.989710403512
L0006.SH.CAS9.Root.ITS.Om.2	0.860734453915	0.777318470793	0.926641123647	0.732286845233	0.806450731437	0.886800883945	0.862472280065	0.735715519049	0.758542832543	0.876833431385	0.307779842113	0.780637104403	0.642945942357	0.719203070438	0.700146458302	0.743653367711	0.765561325087	0.605072671901	0.861971012346	0.823799898387	0.38426228995	0.703089429312	0.707818746715	0.464243769103	0.758917641	0.878154196714	0.885695271132	0.0	0.927791026619	0.762042444159	0.808376939791	0.772443480898	0.786591858761	0.51884706534	0.46018894866	0.677373927704	0.347847331153	0.73982577259	0.36216600777	0.68200012371	0.680796856402	0.694103473813	0.554888829238	0.724262470197	0.592679112777	0.624935256724	0.860641927365	0.656572208859
L0006.SH.SD.Epi.ITS.Om.4	0.521398636669	0.835453827138	0.547391397937	0.826864715406	0.510899996015	0.475492610209	0.565798566939	0.803147321474	0.956302066034	0.465142440299	0.953569144081	0.850368494617	0.913957473933	0.855908025303	0.908225203832	0.70870476589	0.795021187071	0.887078107889	0.583440714377	0.542951509525	0.861414880325	0.810021393557	0.829376063118	0.97125017913	0.845890899985	0.497130917418	0.433463863841	0.927791026619	0.0	0.797058145449	0.795491032253	1.0	0.875552021502	0.876232482019	0.969280874636	0.863407903814	0.879688085888	0.852977516588	0.955169570526	0.858411339375	0.89934739839	1.0	0.945675974527	0.82960992398	0.758106153282	0.910810830993	0.769495910173	0.98257740439
L0006.SH.CAS9.Soil.ITS.Om.1	0.743355441511	0.664723084008	0.844909528381	0.635137325078	0.768948418456	0.775553365389	0.772947658482	0.617810034305	0.933931731303	0.774612578534	0.840505122782	0.86309445833	0.529178960016	0.771364255831	0.871064246837	0.814788948257	0.657559031961	0.908202703498	0.791523249892	0.834033525706	0.72988121401	0.678795445605	0.665218803536	0.874674289917	0.603407099046	0.77472315241	0.74793070678	0.762042444159	0.797058145449	0.0	0.660653336165	0.961335462279	0.488837831662	0.698509065667	0.95382785421	0.65233304964	0.802742344986	0.767645949697	0.956664370045	0.69144052577	0.553266756992	1.0	0.514826454904	0.626425943673	0.779781339385	0.610846761091	0.677590212272	0.967234108735
L0006.SH.PU.Soil.ITS.Om.2	0.69281611347	0.425860626703	0.783674492264	0.444032554538	0.700284126505	0.703888425665	0.719958398366	0.496354344755	0.827280983296	0.724621570287	0.909195617676	0.711202422808	0.731431911471	0.636481072381	0.780288592168	0.768857429989	0.414000013094	0.824368941889	0.759979471597	0.793546874376	0.79066967984	0.598630534014	0.598871540529	0.948680907886	0.465073114362	0.680502967964	0.683096250676	0.808376939791	0.795491032253	0.660653336165	0.0	0.838699823784	0.622924923044	0.584320101449	0.856541572649	0.413769623459	0.86344570839	0.709224567315	0.8609072768	0.449367506582	0.748567380764	0.809215054034	0.796225533822	0.598270723241	0.704966928728	0.840865425724	0.776848574413	0.967620304449
L0006.SH.GE.Endo.ITS.Om.2	0.946573336956	0.732522572825	0.952854165675	0.783007874792	0.87619326697	0.964439454792	0.949897308744	0.751378223041	0.339112483371	0.967479009996	0.790251607751	0.602732242191	0.818943790809	0.663536712941	0.568226650352	0.863518272234	0.796054252618	0.610098887999	0.888951487014	0.913479681293	0.732035393161	0.709448860519	0.586273551	0.810924808679	0.654484230065	0.937294928516	0.957950776939	0.772443480898	1.0	0.961335462279	0.838699823784	0.0	0.872989650714	0.730828993438	0.675459331242	0.756284810812	0.819546277857	0.806161519246	0.660008613105	0.767033864848	0.879428317717	0.373195778182	0.766203829003	0.68896382881	0.820789565588	0.865857472094	0.948078655492	0.875851524309
L0006.SH.CAS9.Soil.ITS.Om.2	0.820548521281	0.641451441153	0.892103296507	0.560502974883	0.845094702553	0.810512229553	0.864666646463	0.547852007333	0.826403167715	0.869112388469	0.85299152275	0.823126588974	0.485460038519	0.722650955877	0.78900304527	0.861863114575	0.595310581524	0.772775383904	0.833009480751	0.89404978094	0.665785877576	0.596834776683	0.632743220507	0.842484960181	0.547071136947	0.8408057148	0.807029586822	0.786591858761	0.875552021502	0.488837831662	0.622924923044	0.872989650714	0.0	0.768142360755	0.862600357346	0.613240682615	0.824654289639	0.748620996614	0.886909152467	0.588567924835	0.67972722573	0.870993704738	0.590119516044	0.760677613057	0.782767448144	0.664084437564	0.751247253568	1.0
L0006.SH.PU.Epi.ITS.Om.4	0.827519790356	0.641555215205	0.861187950677	0.670841191712	0.79378973335	0.85305597683	0.850573940591	0.675183117115	0.711864412669	0.83185756695	0.581663501509	0.698120474323	0.68309773467	0.665955033475	0.730655748438	0.785026579078	0.567367360644	0.570270901735	0.809624053106	0.821937989784	0.543869399589	0.514631265373	0.545565664449	0.712276238074	0.644368627485	0.811698883282	0.832347124104	0.51884706534	0.876232482019	0.698509065667	0.584320101449	0.730828993438	0.768142360755	0.0	0.468957068273	0.398779813592	0.591691487664	0.573180973177	0.540066898691	0.442060854669	0.694772041413	0.708320565546	0.662205925365	0.482245439259	0.457433508178	0.790071055194	0.768095182869	0.778447944866
L0006.SH.PU.Endo.ITS.Om.4	0.946658596403	0.836473264712	0.947449341999	0.84515864874	0.907984247941	0.943530831392	0.964839815071	0.858885315911	0.632491960066	0.963776963275	0.46412445915	0.775319284168	0.756122344991	0.813865646599	0.747570443242	0.854419803223	0.823562145506	0.373715794798	0.898962970709	0.914677489255	0.564130884457	0.551440010652	0.64887121542	0.571504856853	0.824630701741	0.950348411736	0.951494218381	0.46018894866	0.969280874636	0.95382785421	0.856541572649	0.675459331242	0.862600357346	0.468957068273	0.0	0.698264277302	0.435984470674	0.665162035223	0.368669432694	0.720329776565	0.818788327817	0.564952055757	0.621732319747	0.714683288233	0.503027515829	0.825259544505	0.941734692176	0.571989021383
L0006.SH.PU.Soil.ITS.Om.1	0.807680490816	0.491882292696	0.882261848624	0.482838011364	0.774124080327	0.782490695098	0.857441916797	0.528278729459	0.714638337313	0.804743504205	0.720634031262	0.638364897976	0.623940475631	0.559455995047	0.715373942303	0.824496711619	0.425011254445	0.661836460485	0.812906609108	0.845990028045	0.611447600685	0.528301030925	0.489337474194	0.76625390798	0.487870742685	0.797707903224	0.793509173102	0.677373927704	0.863407903814	0.65233304964	0.413769623459	0.756284810812	0.613240682615	0.398779813592	0.698264277302	0.0	0.731241821676	0.643275374844	0.721856461043	0.344049414785	0.714871880719	0.722682970656	0.698552717089	0.518692314253	0.607306648513	0.749565540034	0.725919399808	0.868754894992
L0006.SH.CAS8.Root.ITS.Om.3	0.870074264258	0.856476500431	0.864960074938	0.785491067795	0.815806269476	0.869113623848	0.83117896655	0.79826587379	0.809098845193	0.84269484446	0.275207961027	0.831685983403	0.712073051216	0.836614934809	0.797212667171	0.676019510545	0.810004512692	0.616940998036	0.807144637438	0.812151490786	0.375355883215	0.717744319336	0.714819154633	0.444673331549	0.814145461143	0.883441178576	0.867771132939	0.347847331153	0.879688085888	0.802742344986	0.86344570839	0.819546277857	0.824654289639	0.591691487664	0.435984470674	0.731241821676	0.0	0.779492536989	0.426746430231	0.743242003953	0.732062993072	0.673660100491	0.604802616906	0.763605587896	0.557341656006	0.757068158634	0.77027691	0.672142619516
L0006.SH.PU.Epi.ITS.Om.2	0.856906355079	0.734238624408	0.825755669973	0.767060535338	0.755131976589	0.854611930685	0.815484204488	0.77515475952	0.693192918219	0.853404686679	0.840358674196	0.826478261876	0.703493558751	0.708706921032	0.729792491173	0.727742887074	0.757267775311	0.649802793483	0.798578486495	0.695154411759	0.772904169696	0.531017862562	0.681319989876	0.82168115284	0.717550990935	0.848676369606	0.806376093731	0.73982577259	0.852977516588	0.767645949697	0.709224567315	0.806161519246	0.748620996614	0.573180973177	0.665162035223	0.643275374844	0.779492536989	0.0	0.799996687791	0.702721733389	0.908851100079	0.726599430556	0.749768102306	0.646727222792	0.668062784741	0.797459000484	0.773697317549	0.868087809112
L0006.SH.CAS8.Root.ITS.Om.1	0.911090418223	0.823313445317	0.924139003725	0.799920207718	0.845778600847	0.925083834889	0.875992760066	0.790349816716	0.68916502699	0.898314838683	0.337966125054	0.757111228895	0.850357731955	0.719117630554	0.647633990743	0.745799793769	0.820558139923	0.528318600908	0.858102113675	0.832408997229	0.429841524753	0.653548490881	0.64596494787	0.428995246224	0.823518146775	0.90208405084	0.932283337138	0.36216600777	0.955169570526	0.956664370045	0.8609072768	0.660008613105	0.886909152467	0.540066898691	0.368669432694	0.721856461043	0.426746430231	0.799996687791	0.0	0.737524730439	0.814856680358	0.579558955469	0.704988906385	0.73341711763	0.648005074532	0.860764077494	0.954758384986	0.644031724064
L0006.SH.PU.Soil.ITS.Om.4	0.798678533432	0.480530809028	0.856995326414	0.486669150931	0.807185293266	0.787174702238	0.809101423887	0.493689144395	0.735693371129	0.808839888184	0.76701267819	0.625718689218	0.648966901526	0.650040779121	0.749302376669	0.818041769876	0.375235854308	0.722114689293	0.79872006865	0.816391658911	0.645555088063	0.569465463894	0.494861174692	0.806987321184	0.488751318414	0.775802207534	0.781102440145	0.68200012371	0.858411339375	0.69144052577	0.449367506582	0.767033864848	0.588567924835	0.442060854669	0.720329776565	0.344049414785	0.743242003953	0.702721733389	0.737524730439	0.0	0.748007901001	0.757023205831	0.704508049642	0.60131630024	0.679429678435	0.811083212801	0.774884159416	0.899864871916
L0006.SH.CAS8.Soil.ITS.Om.3	0.830416556754	0.745343421388	0.927668904695	0.715314122012	0.807898443767	0.871159333379	0.899801941398	0.690794520732	0.890549714179	0.822900069676	0.791665986783	0.826114637239	0.683020136618	0.771567215175	0.836822291852	0.839907488161	0.711109519389	0.948731156988	0.896072453997	0.933222219702	0.675467359613	0.711320345569	0.707710261127	0.895749265503	0.710448963255	0.835773908933	0.842650526029	0.680796856402	0.89934739839	0.553266756992	0.748567380764	0.879428317717	0.67972722573	0.694772041413	0.818788327817	0.714871880719	0.732062993072	0.908851100079	0.814856680358	0.748007901001	0.0	0.862341526731	0.608820480266	0.74737264235	0.820216028767	0.587628890779	0.770396550862	1.0
L0006.SH.GE.Endo.ITS.Om.1	0.942086869844	0.70576912963	0.953636731423	0.747710567499	0.863348819336	0.943742670228	0.899473147773	0.769470407341	0.421440135367	0.991550464471	0.722647778884	0.622055078725	0.850016261445	0.648061734889	0.549902072595	0.826153570159	0.771367506585	0.60741111284	0.891087661493	0.857235857997	0.666192874368	0.646781338548	0.570609619862	0.791142134074	0.6866825352	0.931889987623	0.945848778144	0.694103473813	1.0	1.0	0.809215054034	0.373195778182	0.870993704738	0.708320565546	0.564952055757	0.722682970656	0.673660100491	0.726599430556	0.579558955469	0.757023205831	0.862341526731	0.0	0.796147229815	0.705213742896	0.755596778704	0.917628158041	0.906097862439	0.869406040622
L0006.SH.CAS8.Soil.ITS.Om.1	0.866019734468	0.73131565242	0.912843057063	0.745702713884	0.847485000044	0.883829734698	0.881974081678	0.739962218023	0.743374891822	0.898852742672	0.589233253002	0.85663705197	0.492629282123	0.786837950047	0.707405047616	0.868926704167	0.735641785892	0.64781762993	0.867683652551	0.889640370131	0.650755113495	0.720739781614	0.744184774347	0.588357107887	0.72314087729	0.875653114214	0.881646534194	0.554888829238	0.945675974527	0.514826454904	0.796225533822	0.766203829003	0.590119516044	0.662205925365	0.621732319747	0.698552717089	0.604802616906	0.749768102306	0.704988906385	0.704508049642	0.608820480266	0.796147229815	0.0	0.692152360863	0.716834878916	0.46561974728	0.817013947925	0.747687394567
L0006.SH.GE.Epi.ITS.Om.1	0.832027102232	0.583619484845	0.853445788078	0.585935359565	0.767979765785	0.839665318211	0.823170521885	0.600339977085	0.603503264791	0.796423371826	0.750615121256	0.616607467546	0.680752949361	0.508066593193	0.55982720915	0.774050749362	0.624694051238	0.667377226417	0.794760650918	0.791300348128	0.679751066614	0.639836198197	0.53323642945	0.812166628671	0.586165116998	0.815430950771	0.807729559778	0.724262470197	0.82960992398	0.626425943673	0.598270723241	0.68896382881	0.760677613057	0.482245439259	0.714683288233	0.518692314253	0.763605587896	0.646727222792	0.73341711763	0.60131630024	0.74737264235	0.705213742896	0.692152360863	0.0	0.60673371751	0.840576777868	0.631326131771	0.776283113264
L0006.SH.PU.Epi.ITS.Om.1	0.810894125101	0.772108161805	0.777212371024	0.780301245902	0.754279032071	0.80346516311	0.770717581779	0.806813438825	0.781753993791	0.776186839449	0.591170420856	0.815876778582	0.720868943327	0.821015135524	0.846224415351	0.728437817877	0.728017245208	0.526167324978	0.71275007528	0.727095400435	0.579405038014	0.547442807209	0.63755577715	0.71876188988	0.755266552546	0.798776334483	0.792873418953	0.592679112777	0.758106153282	0.779781339385	0.704966928728	0.820789565588	0.782767448144	0.457433508178	0.503027515829	0.607306648513	0.557341656006	0.668062784741	0.648005074532	0.679429678435	0.820216028767	0.755596778704	0.716834878916	0.60673371751	0.0	0.839352096661	0.754592900089	0.744227032625
L0006.SH.CAS8.Soil.ITS.Om.2	0.90209227821	0.832117400249	0.935684028248	0.819501932549	0.886658907876	0.919869552581	0.953669247968	0.794943178443	0.850456884833	0.897219382205	0.779593405155	0.901004123378	0.497750423493	0.815180295775	0.708884021914	0.912955068142	0.822336967084	0.834597288608	0.909561617724	0.922082437149	0.760077778028	0.780154288989	0.819845067674	0.796503103284	0.779969687256	0.892606019318	0.896194854703	0.624935256724	0.910810830993	0.610846761091	0.840865425724	0.865857472094	0.664084437564	0.790071055194	0.825259544505	0.749565540034	0.757068158634	0.797459000484	0.860764077494	0.811083212801	0.587628890779	0.917628158041	0.46561974728	0.840576777868	0.839352096661	0.0	0.803239318143	1.0
L0006.SH.PU.Endo.ITS.Om.2	0.839704858906	0.784262944671	0.792837506668	0.749647689116	0.779256162493	0.818158791697	0.719727578127	0.741410232476	0.851156177605	0.75293470895	0.794366546548	0.890337514551	0.774022871885	0.831682878454	0.83807619356	0.759988439496	0.734830979156	0.886526728424	0.757906092501	0.739866827343	0.729303164758	0.824873468466	0.775244070111	0.875603932795	0.778258588984	0.788686546582	0.792602077385	0.860641927365	0.769495910173	0.677590212272	0.776848574413	0.948078655492	0.751247253568	0.768095182869	0.941734692176	0.725919399808	0.77027691	0.773697317549	0.954758384986	0.774884159416	0.770396550862	0.906097862439	0.817013947925	0.631326131771	0.754592900089	0.803239318143	0.0	1.0
L0006.SH.PU.Endo.ITS.Om.1	0.972584241732	0.925291620603	0.969693774324	0.957228833163	0.951926715905	0.977864891469	0.967965078377	0.964551416309	0.830738086568	0.965037652649	0.528334365099	0.896139199807	0.876350848133	0.899426107818	0.891997128539	0.909474446934	0.94972145022	0.628050567582	0.937051167669	0.922380618739	0.74729008206	0.883007901783	0.871294781862	0.640226111738	0.946399946517	0.978041954865	0.989710403512	0.656572208859	0.98257740439	0.967234108735	0.967620304449	0.875851524309	1.0	0.778447944866	0.571989021383	0.868754894992	0.672142619516	0.868087809112	0.644031724064	0.899864871916	1.0	0.869406040622	0.747687394567	0.776283113264	0.744227032625	1.0	1.0	0.0
