L0006.SH.GE.Epi.ITS1.3	L0006.SH.GE.Epi.ITS1.4	L0006.SH.PU.Endo.ITS1.4	L0006.SH.SD.Soil.ITS1.1	L0006.SH.CAS8.Root.ITS1.3	L0006.SH.GE.Soil.ITS1.2	L0006.SH.GE.Epi.ITS1.2	L0006.SH.PU.Endo.ITS1.3	L0006.SH.PU.Endo.ITS1.2	L0006.SH.PU.Epi.ITS1.4	L0006.SH.GE.Soil.ITS1.1	L0006.SH.SD.Endo.ITS1.3	L0006.SH.PU.Soil.ITS1.3	L0006.SH.SD.Soil.ITS1.3	L0006.SH.CAS9.Soil.ITS1.3	L0006.SH.GE.Endo.ITS1.3	L0006.SH.SD.Endo.ITS1.4	L0006.SH.CAS8.Soil.ITS1.1	L0006.SH.SD.Epi.ITS1.2	L0006.SH.SD.Endo.ITS1.1	L0006.SH.GE.Soil.ITS1.4	L0006.SH.CAS9.Soil.ITS1.1	L0006.SH.SD.Soil.ITS1.4	L0006.SH.GE.Endo.ITS1.4	L0006.SH.SD.Soil.ITS1.2	L0006.SH.GE.Endo.ITS1.1	L0006.SH.SD.Epi.ITS1.4	L0006.SH.PU.Endo.ITS1.1	L0006.SH.CAS9.Root.ITS1.2	L0006.SH.SD.Epi.ITS1.3	L0006.SH.CAS9.Soil.ITS1.2	L0006.SH.GE.Soil.ITS1.3	L0006.SH.PU.Soil.ITS1.4	L0006.SH.CAS8.Soil.ITS1.3	L0006.SH.PU.Epi.ITS1.3	L0006.SH.CAS9.Root.ITS1.1	L0006.SH.PU.Soil.ITS1.1	L0006.SH.GE.Endo.ITS1.2	L0006.SH.PU.Epi.ITS1.1	L0006.SH.SD.Epi.ITS1.1	L0006.SH.PU.Soil.ITS1.2	L0006.SH.SD.Endo.ITS1.2	L0006.SH.CAS8.Soil.ITS1.2	L0006.SH.CAS9.Root.ITS1.3	L0006.SH.PU.Epi.ITS1.2	L0006.SH.GE.Epi.ITS1.1	L0006.SH.CAS8.Root.ITS1.2	L0006.SH.CAS8.Root.ITS1.1
L0006.SH.SD.Soil.ITS1.2	0.629617067084	0.617757831842	0.688874146369	0.215951232553	0.902436035171	0.605221275932	0.661103659155	0.747691939069	0.728917374562	0.626581319071	0.599520579244	0.430804690898	0.593426094422	0.209321777355	0.717720099399	0.721642968135	0.438975381948	0.756432699441	0.306861800008	0.373902899193	0.59506815374	0.740104214152	0.263094200322	0.740483298342	0.0	0.793669189481	0.331217889389	0.767862525078	0.910124325954	0.358987858678	0.712297833597	0.620138050051	0.592019734113	0.739429974036	0.639554618993	0.853561772335	0.609057193419	0.787424412847	0.713515294322	0.335437382308	0.586667056169	0.443399020586	0.741668538169	0.895906002023	0.640635544634	0.687862043155	0.890552795962	0.920154746644
L0006.SH.GE.Endo.ITS1.1	0.624147299456	0.624095372516	0.605377646894	0.806884079376	0.818697001005	0.725596897964	0.618443731673	0.64845069335	0.679831784187	0.706047575888	0.735914166579	0.678447331655	0.799045319134	0.781470801936	0.849314286286	0.509292502266	0.72853049511	0.817953200771	0.738966480069	0.74558783753	0.746170966883	0.855313860333	0.801232591483	0.453558978694	0.793669189481	0.0	0.767175271561	0.667508595442	0.767132133318	0.72216748103	0.849682776779	0.738312632839	0.799387696722	0.839604088811	0.728918142495	0.742945262173	0.788243004037	0.518313805655	0.732273960751	0.738679318487	0.769925070233	0.668289751378	0.831221588176	0.788919722874	0.689568588353	0.557507838505	0.779368077731	0.813749863779
L0006.SH.SD.Epi.ITS1.4	0.600705104918	0.616911798087	0.637663563108	0.326607704501	0.890618889705	0.664671342498	0.645253897743	0.718656743349	0.688636849864	0.594946390386	0.668571691519	0.379074336284	0.632162356411	0.336499542073	0.789180208572	0.688712390949	0.344838228184	0.811635302971	0.325058713571	0.382109023366	0.670774943823	0.816973732189	0.276828458189	0.699974536789	0.331217889389	0.767175271561	0.0	0.738417169406	0.901186167716	0.300766255587	0.783168349118	0.694969563795	0.617553760327	0.80538860718	0.624909421598	0.869954122076	0.627775653327	0.739361960599	0.672656804583	0.306687995269	0.601464924799	0.427126555182	0.806331767249	0.888571852716	0.593220530167	0.641706676516	0.888526403574	0.920570023504
L0006.SH.PU.Endo.ITS1.1	0.721485616801	0.694249550992	0.490333984617	0.75095521306	0.843810975517	0.746582018802	0.710939140793	0.5090356244	0.512474570703	0.595976101124	0.760631070178	0.706772671351	0.674972227374	0.75618740185	0.793078187155	0.633726729886	0.662643051161	0.812120292929	0.767111453848	0.701956742862	0.740752141062	0.832628375377	0.73927266902	0.601082237843	0.767862525078	0.667508595442	0.738417169406	0.0	0.79319574332	0.755972897839	0.803208591941	0.75373003136	0.684363464886	0.826521957594	0.63875206915	0.751976544867	0.629581209461	0.630240723471	0.454947620182	0.722668318155	0.657418427575	0.679866426721	0.809540549342	0.795776282324	0.609957562994	0.741638448834	0.810522533708	0.830029565234
L0006.SH.CAS9.Root.ITS1.2	0.864400578425	0.840315965424	0.80638580303	0.912040858125	0.61184610405	0.861896993784	0.856124310541	0.803812912108	0.842362984382	0.86211432095	0.874110867718	0.854839693947	0.876547968563	0.902393664316	0.786249762114	0.781313162041	0.846245436049	0.79702009474	0.894415969528	0.871113211343	0.863191667204	0.797651082415	0.906666743925	0.806140685037	0.910124325954	0.767132133318	0.901186167716	0.79319574332	0.0	0.881769403167	0.797617622985	0.845372655348	0.876070590939	0.804052838385	0.864038748573	0.341957749785	0.875049967219	0.79185791162	0.845303887828	0.880812754927	0.872334023235	0.829349085189	0.786176060365	0.3887796594	0.87219967381	0.8667934851	0.559761816905	0.607654992946
L0006.SH.SD.Epi.ITS1.3	0.570981602452	0.599974122889	0.623555820703	0.375167148923	0.880370894515	0.654321319801	0.612123082126	0.700025933599	0.673086605183	0.575043108493	0.668085035312	0.309290806431	0.624242469218	0.32955928712	0.796885459567	0.672556660707	0.425932682741	0.805714244964	0.274218074997	0.409281858129	0.680530866422	0.815134723533	0.38074100453	0.671428332344	0.358987858678	0.72216748103	0.300766255587	0.755972897839	0.881769403167	0.0	0.793084221002	0.699461579876	0.616708616879	0.802073284554	0.591808612371	0.860910252073	0.64093763767	0.736576092987	0.674760792888	0.294196239177	0.591788158464	0.411333009247	0.799315529433	0.87840960541	0.565842387821	0.597832327134	0.880369231376	0.912448225456
L0006.SH.CAS9.Soil.ITS1.2	0.738674963543	0.665738200062	0.783314010975	0.720725578087	0.865504820857	0.540821820008	0.733762988915	0.811954520664	0.831437952917	0.72962955779	0.542148317213	0.80948193794	0.544886942732	0.695687668773	0.247483048456	0.802819581596	0.781283440379	0.429597331131	0.78065505549	0.779246621845	0.523271515371	0.249391895042	0.720735167891	0.813790475009	0.712297833597	0.849682776779	0.783168349118	0.803208591941	0.797617622985	0.793084221002	0.0	0.520811978388	0.560143728635	0.41947983441	0.704115646069	0.74355082125	0.582799080059	0.840056727727	0.789965543725	0.764248082162	0.563229818994	0.801766160825	0.419625106918	0.776301054448	0.764302769515	0.794267617193	0.830183615075	0.862317752611
L0006.SH.GE.Soil.ITS1.3	0.462906505147	0.458316272286	0.691975930889	0.647792323358	0.8749806246	0.277716282867	0.487942807927	0.748528834891	0.739801385103	0.630257546094	0.272553363055	0.720194753053	0.497332587764	0.608334302641	0.521682989748	0.59089016772	0.707560370368	0.614202191297	0.69178188323	0.705583180351	0.279766419653	0.54799896591	0.644943525325	0.641860498378	0.620138050051	0.738312632839	0.694969563795	0.75373003136	0.845372655348	0.699461579876	0.520811978388	0.0	0.506488346135	0.567120788596	0.617914749338	0.786750750696	0.511813795422	0.682701011878	0.71335409436	0.682854370383	0.51304930464	0.715847938343	0.577874906016	0.841235672562	0.642295162535	0.617972902052	0.862372698586	0.88240611342
L0006.SH.PU.Soil.ITS1.4	0.588709019416	0.542709447505	0.526935624939	0.5833005744	0.898649861858	0.488689724071	0.606039302264	0.649912476375	0.6113417455	0.348254756272	0.493421588878	0.662550438684	0.253671612322	0.557056391314	0.586774532037	0.706652545655	0.652755554686	0.666976475712	0.632129456517	0.631317362664	0.48393063088	0.597645348599	0.584242151394	0.69001072879	0.592019734113	0.799387696722	0.617553760327	0.684363464886	0.876070590939	0.616708616879	0.560143728635	0.506488346135	0.0	0.647183244386	0.415535835923	0.827509531909	0.277621833702	0.769430722313	0.542136639992	0.598031095907	0.304428745345	0.671224811899	0.644256320643	0.855746674696	0.4648076965	0.670162425563	0.889025802044	0.907992462004
L0006.SH.CAS8.Soil.ITS1.3	0.725267087918	0.682322974346	0.787947469874	0.749156247465	0.821186796301	0.616570792871	0.739564651132	0.829081968299	0.835733815524	0.746500080903	0.598935215848	0.825933582245	0.628508223818	0.728645087926	0.426290333248	0.790893172433	0.807211341749	0.338288879938	0.800144535691	0.799491979986	0.586081310179	0.411540387952	0.756567863831	0.809338425174	0.739429974036	0.839604088811	0.80538860718	0.826521957594	0.804052838385	0.802073284554	0.41947983441	0.567120788596	0.647183244386	0.0	0.714666401363	0.71697429118	0.636032056369	0.834487436812	0.794085164804	0.793227418166	0.635869290866	0.813948604362	0.365984463792	0.778215841841	0.748773195926	0.780579551209	0.796303896663	0.825563521575
L0006.SH.PU.Epi.ITS1.3	0.525288717744	0.54023227167	0.486369539645	0.649052771315	0.859790204678	0.598419698853	0.553013793015	0.527786518849	0.531112729974	0.327508870829	0.615781514995	0.650178020026	0.33560907994	0.62771233162	0.698695740008	0.645348066069	0.656623546369	0.74701946017	0.600297494951	0.646871714039	0.616966953711	0.714817975514	0.647324491721	0.62882879081	0.639554618993	0.728918142495	0.624909421598	0.63875206915	0.864038748573	0.591808612371	0.704115646069	0.617914749338	0.415535835923	0.714666401363	0.0	0.822179827598	0.410272515317	0.710499599192	0.435889896306	0.60270181168	0.364985513078	0.629844710074	0.71689740561	0.835409376954	0.353815927371	0.597871082244	0.859074021954	0.898452328858
L0006.SH.CAS9.Root.ITS1.1	0.793658184423	0.791345999168	0.760851353757	0.860464853984	0.605676319993	0.808720786572	0.804451561365	0.771859501779	0.812654982461	0.801329790136	0.816930335783	0.822860329826	0.823926267075	0.857186547879	0.72351799403	0.725593859575	0.809010200814	0.723138488324	0.855580075508	0.826668139252	0.807755372087	0.727180941069	0.868050684655	0.751343307823	0.853561772335	0.742945262173	0.869954122076	0.751976544867	0.341957749785	0.860910252073	0.74355082125	0.786750750696	0.827509531909	0.71697429118	0.822179827598	0.0	0.82037409826	0.763536997755	0.798567881531	0.84559155203	0.824858696889	0.78691511991	0.70763569437	0.328077688289	0.835203542706	0.82630673048	0.577276989051	0.606994161956
L0006.SH.PU.Soil.ITS1.1	0.581974385151	0.540881343455	0.548863258252	0.598342355379	0.887424638146	0.506274869485	0.603333947203	0.632495163615	0.594251986505	0.403382098837	0.497413597592	0.674369707821	0.274048221022	0.584461243349	0.598902586293	0.687381010257	0.661106768562	0.661380532678	0.637426230802	0.642513237638	0.492153716974	0.61987526365	0.602346955279	0.688805634482	0.609057193419	0.788243004037	0.627775653327	0.629581209461	0.875049967219	0.64093763767	0.582799080059	0.511813795422	0.277621833702	0.636032056369	0.410272515317	0.82037409826	0.0	0.755990312812	0.455528608615	0.607851079449	0.306262501167	0.67166926067	0.65608362398	0.860587677462	0.459217973571	0.67403779053	0.886229154406	0.899898273532
L0006.SH.GE.Endo.ITS1.2	0.601333846707	0.591707912413	0.597401390211	0.791901919096	0.814435540747	0.66175321125	0.515172078717	0.602650131196	0.644739313385	0.695248802522	0.70709159948	0.677972123788	0.763862288018	0.77131078859	0.837674971527	0.441502217459	0.69285959395	0.837550791521	0.749706895094	0.732443943754	0.70828357672	0.83869827152	0.773670425359	0.435511460656	0.787424412847	0.518313805655	0.739361960599	0.630240723471	0.79185791162	0.736576092987	0.840056727727	0.682701011878	0.769430722313	0.834487436812	0.710499599192	0.763536997755	0.755990312812	0.0	0.692380308568	0.738305724216	0.75681974834	0.676247668497	0.835990545883	0.815635256023	0.690444251078	0.616550071183	0.816052994458	0.846749989978
L0006.SH.PU.Epi.ITS1.1	0.636089340308	0.615314271826	0.509117877214	0.699865778466	0.843416776554	0.69464122778	0.627738394547	0.536599349732	0.532115886841	0.427253636887	0.707971865744	0.68567854656	0.530441154398	0.705483109595	0.786740826935	0.652991121962	0.676025217494	0.79903382122	0.692187663995	0.684190244068	0.693342325552	0.813087375072	0.689761421258	0.637353701459	0.713515294322	0.732273960751	0.672656804583	0.454947620182	0.845303887828	0.674760792888	0.789965543725	0.71335409436	0.542136639992	0.794085164804	0.435889896306	0.798567881531	0.455528608615	0.692380308568	0.0	0.663289129202	0.516425081394	0.671301668857	0.791822761805	0.837182176053	0.4655303547	0.670890438894	0.835376107397	0.878730030374
L0006.SH.SD.Epi.ITS1.1	0.585459291431	0.610393057442	0.61996921453	0.287541662385	0.884057639402	0.659539773561	0.644642034112	0.700234276695	0.670735217036	0.577938249322	0.660448513762	0.384313454086	0.609435064164	0.34593530621	0.779793433892	0.669685553539	0.394295318282	0.797638795805	0.277405220066	0.294508631514	0.65829737722	0.795926200312	0.362028340258	0.682518645793	0.335437382308	0.738679318487	0.306687995269	0.722668318155	0.880812754927	0.294196239177	0.764248082162	0.682854370383	0.598031095907	0.793227418166	0.60270181168	0.84559155203	0.607851079449	0.738305724216	0.663289129202	0.0	0.581504615134	0.398792653735	0.785136817359	0.875215314018	0.573135944189	0.622165366501	0.871448526267	0.902670580077
L0006.SH.PU.Soil.ITS1.2	0.545609474156	0.51984268845	0.536679038604	0.583880653805	0.890764533701	0.491712214867	0.585118092272	0.62669357103	0.563486821404	0.393222800509	0.49597213758	0.630656973719	0.270475950536	0.558592379131	0.575147064165	0.673849549167	0.644105675821	0.65736054106	0.597957993736	0.627931170184	0.499939000647	0.590620629823	0.586154671741	0.667564762702	0.586667056169	0.769925070233	0.601464924799	0.657418427575	0.872334023235	0.591788158464	0.563229818994	0.51304930464	0.304428745345	0.635869290866	0.364985513078	0.824858696889	0.306262501167	0.75681974834	0.516425081394	0.581504615134	0.0	0.638261409367	0.641353610009	0.850590710971	0.349874561537	0.633747725389	0.890179050581	0.910937043421
L0006.SH.SD.Endo.ITS1.2	0.628900071614	0.633031384358	0.589225700138	0.46571176803	0.853627915314	0.694975305056	0.650816507938	0.656346576701	0.643684649001	0.611988205115	0.712948835321	0.346067485282	0.67188223456	0.468244766828	0.817179416125	0.620424205049	0.399262874948	0.824037251442	0.365799864743	0.388978343111	0.701978268286	0.840907360736	0.485385555259	0.625208176005	0.443399020586	0.668289751378	0.427126555182	0.679866426721	0.829349085189	0.411333009247	0.801766160825	0.715847938343	0.671224811899	0.813948604362	0.629844710074	0.78691511991	0.67166926067	0.676247668497	0.671301668857	0.398792653735	0.638261409367	0.0	0.809513138047	0.829663911599	0.605049657679	0.649748989912	0.83590845949	0.875139468494
L0006.SH.CAS8.Soil.ITS1.2	0.730800683628	0.694545498016	0.769066565554	0.758830684045	0.822327876937	0.627673583895	0.742196142658	0.812508129528	0.823543896863	0.748644989396	0.619980582703	0.819925833036	0.629176030241	0.727499935399	0.393027117728	0.791528721717	0.813297010027	0.35230121463	0.795782458583	0.798287287885	0.604338654363	0.39266377371	0.758292885752	0.790703210118	0.741668538169	0.831221588176	0.806331767249	0.809540549342	0.786176060365	0.799315529433	0.419625106918	0.577874906016	0.644256320643	0.365984463792	0.71689740561	0.70763569437	0.65608362398	0.835990545883	0.791822761805	0.785136817359	0.641353610009	0.809513138047	0.0	0.751460129917	0.766146350429	0.782703381997	0.79108758379	0.822110256411
L0006.SH.CAS9.Root.ITS1.3	0.8630650522	0.850932727678	0.80665905084	0.895903740309	0.614097702786	0.854311543842	0.856339218314	0.816230120752	0.827436929355	0.841978455882	0.858672608871	0.844278670605	0.846592784881	0.883888553784	0.76223433063	0.793312388122	0.828827533411	0.772072703495	0.883771404997	0.861640343702	0.852105766758	0.767001080684	0.892120575847	0.811025590979	0.895906002023	0.788919722874	0.888571852716	0.795776282324	0.3887796594	0.87840960541	0.776301054448	0.841235672562	0.855746674696	0.778215841841	0.835409376954	0.328077688289	0.860587677462	0.815635256023	0.837182176053	0.875215314018	0.850590710971	0.829663911599	0.751460129917	0.0	0.85928369615	0.888125895419	0.590866260485	0.600699185254
L0006.SH.PU.Epi.ITS1.2	0.495923240305	0.505539921274	0.470719092886	0.639882548699	0.869880436492	0.611408037688	0.544562528599	0.563697801366	0.447956089676	0.361332891016	0.62590050081	0.611681290148	0.442134931567	0.619746901305	0.770998656394	0.605327394496	0.632868119533	0.788515564278	0.585346725288	0.647627541875	0.631355468529	0.775587121926	0.633261673377	0.587888754439	0.640635544634	0.689568588353	0.593220530167	0.609957562994	0.87219967381	0.565842387821	0.764302769515	0.642295162535	0.4648076965	0.748773195926	0.353815927371	0.835203542706	0.459217973571	0.690444251078	0.4655303547	0.573135944189	0.349874561537	0.605049657679	0.766146350429	0.85928369615	0.0	0.545089985015	0.868988441787	0.904363403266
L0006.SH.GE.Epi.ITS1.1	0.390090619486	0.409372907182	0.61402598997	0.6998257147	0.856039887909	0.567590011675	0.416646641543	0.691925193281	0.667916931907	0.60011227193	0.585639423652	0.634620033802	0.673193677655	0.670730014743	0.797782052773	0.502498290322	0.686905531787	0.792360589273	0.613466540294	0.692495334841	0.601068605707	0.807861255375	0.696996464231	0.488932683106	0.687862043155	0.557507838505	0.641706676516	0.741638448834	0.8667934851	0.597832327134	0.794267617193	0.617972902052	0.670162425563	0.780579551209	0.597871082244	0.82630673048	0.67403779053	0.616550071183	0.670890438894	0.622165366501	0.633747725389	0.649748989912	0.782703381997	0.888125895419	0.545089985015	0.0	0.845144701499	0.889301581979
L0006.SH.CAS8.Root.ITS1.2	0.867871199857	0.866794372473	0.827497394834	0.894557581182	0.533325101542	0.881530623373	0.85557616654	0.834128343309	0.845391621707	0.854992823995	0.893491350743	0.853443794336	0.884572540317	0.884405778182	0.833868165868	0.810836775914	0.850868552129	0.748681358529	0.877286777245	0.868586507371	0.885160740666	0.831998045964	0.889167084722	0.821042850238	0.890552795962	0.779368077731	0.888526403574	0.810522533708	0.559761816905	0.880369231376	0.830183615075	0.862372698586	0.889025802044	0.796303896663	0.859074021954	0.577276989051	0.886229154406	0.816052994458	0.835376107397	0.871448526267	0.890179050581	0.83590845949	0.79108758379	0.590866260485	0.868988441787	0.845144701499	0.0	0.513058131847
L0006.SH.CAS8.Root.ITS1.1	0.882604391924	0.888721151147	0.843454996217	0.918754119583	0.518023046406	0.899163458721	0.906124438275	0.855300272521	0.851553024555	0.886787014257	0.90005641308	0.901381246938	0.905327054674	0.913060179893	0.871939866585	0.83154615933	0.891163085955	0.81562751445	0.921065163267	0.890895376811	0.894231784387	0.866604355987	0.923670184907	0.861271642827	0.920154746644	0.813749863779	0.920570023504	0.830029565234	0.607654992946	0.912448225456	0.862317752611	0.88240611342	0.907992462004	0.825563521575	0.898452328858	0.606994161956	0.899898273532	0.846749989978	0.878730030374	0.902670580077	0.910937043421	0.875139468494	0.822110256411	0.600699185254	0.904363403266	0.889301581979	0.513058131847	0.0
