OTU1	OTU2	corr	pval
OTU_81	OTU_75	0.705978787143	0.01
OTU_81	OTU_891	0.654140960568	0.0
OTU_81	OTU_88	0.71146093255	0.0
OTU_81	OTU_270_fun	-0.647688407191	0.01
OTU_3	OTU_9	0.698796817737	0.01
OTU_3	OTU_92	0.719924362215	0.0
OTU_3	OTU_17	0.677354503238	0.02
OTU_3	OTU_340	0.801343171673	0.0
OTU_3	OTU_8	0.817095140464	0.0
OTU_3	OTU_6	0.794981542488	0.0
OTU_3	OTU_1	0.640314385133	0.0
OTU_3	OTU_58	0.682466754878	0.0
OTU_3	OTU_33	0.670705415691	0.03
OTU_3	OTU_20	0.86719778255	0.0
OTU_3	OTU_11	0.645148011244	0.02
OTU_3	OTU_52	0.745608680707	0.0
OTU_3	OTU_443	0.623329048631	0.03
OTU_3	OTU_435	0.645818224672	0.03
OTU_3	OTU_162	0.779740174128	0.0
OTU_3	OTU_93	0.845589325011	0.0
OTU_3	OTU_108	0.715006280424	0.0
OTU_3	OTU_407	0.653528478177	0.04
OTU_3	OTU_222	0.602483983765	0.02
OTU_3	OTU_72	0.666010103865	0.01
OTU_3	OTU_490	0.61553418851	0.01
OTU_3	OTU_954	0.745835971848	0.02
OTU_3	OTU_67	0.830522386711	0.0
OTU_3	OTU_322	0.72604455436	0.02
OTU_3	OTU_1987	0.628042242196	0.04
OTU_3	OTU_83_fun	-0.72189100703	0.0
OTU_3	OTU_145_fun	-0.682814941496	0.01
OTU_3	OTU_213_fun	-0.627473334105	0.04
OTU_3	OTU_4_fun	-0.665979936255	0.0
OTU_3	OTU_3_fun	-0.663441680326	0.01
OTU_3	OTU_119_fun	-0.678006237296	0.01
OTU_3	OTU_69_fun	-0.651699148503	0.03
OTU_3	OTU_14_fun	-0.727584352752	0.01
OTU_3	OTU_177_fun	-0.649263598913	0.03
OTU_3	OTU_111_fun	-0.71375965706	0.01
OTU_3	OTU_110_fun	-0.666717785565	0.0
OTU_3	OTU_1899_fun	-0.644160537001	0.01
OTU_3	OTU_486_fun	-0.637334943215	0.03
OTU_3	OTU_6_oo	-0.724288421828	0.0
OTU_3	OTU_18_oo	-0.651041936348	0.01
OTU_670	OTU_29	0.676259079158	0.01
OTU_670	OTU_56	0.667852185773	0.03
OTU_670	OTU_13	0.602862417725	0.02
OTU_670	OTU_10	0.720649102014	0.01
OTU_670	OTU_800	0.614709793208	0.01
OTU_670	OTU_77	0.814539308261	0.0
OTU_670	OTU_99	0.6749470518	0.0
OTU_670	OTU_1300	0.629783509569	0.02
OTU_670	OTU_96	0.60120855319	0.05
OTU_670	OTU_111	0.769108133538	0.0
OTU_670	OTU_245	0.657141903666	0.01
OTU_670	OTU_95	0.601325861417	0.04
OTU_670	OTU_297	0.714863439086	0.02
OTU_670	OTU_172	0.691180224766	0.01
OTU_670	OTU_435	0.630705660532	0.02
OTU_670	OTU_41	0.823741444957	0.0
OTU_670	OTU_507	0.674493051233	0.0
OTU_670	OTU_270	0.620004845823	0.01
OTU_670	OTU_177	0.637479119777	0.03
OTU_670	OTU_194	0.645395783933	0.03
OTU_670	OTU_61	0.647748212303	0.01
OTU_670	OTU_235	0.672612249982	0.01
OTU_670	OTU_105	0.601776518261	0.02
OTU_670	OTU_689	0.609490654881	0.02
OTU_670	OTU_123	0.60454742198	0.03
OTU_670	OTU_480	0.662253844276	0.01
OTU_670	OTU_129	0.625652920345	0.01
OTU_670	OTU_62	0.672885518469	0.0
OTU_670	OTU_325	-0.653428076507	0.0
OTU_670	OTU_317	0.754406173525	0.0
OTU_670	OTU_2724	0.63888926767	0.02
OTU_670	OTU_150	0.660849923248	0.01
OTU_670	OTU_211	0.649764522203	0.02
OTU_670	OTU_174	0.649506146757	0.01
OTU_670	OTU_225	0.636147780013	0.04
OTU_670	OTU_287	0.650315064317	0.03
OTU_670	OTU_38_fun	-0.663234190739	0.01
OTU_670	OTU_11_fun	-0.654216610872	0.03
OTU_670	OTU_105_fun	-0.66132620383	0.01
OTU_670	OTU_3_fun	-0.651756557649	0.04
OTU_670	OTU_75_fun	-0.600014125079	0.03
OTU_670	OTU_2599_fun	-0.611938935344	0.02
OTU_670	OTU_61_fun	-0.709163745248	0.03
OTU_670	OTU_19_fun	-0.723077280061	0.01
OTU_670	OTU_43_fun	-0.612506354074	0.03
OTU_670	OTU_69_fun	-0.666348568815	0.01
OTU_670	OTU_2031_fun	-0.625247824046	0.05
OTU_670	OTU_70_fun	-0.605155169776	0.02
OTU_670	OTU_177_fun	-0.682794640227	0.03
OTU_670	OTU_168_fun	-0.657664796701	0.0
OTU_670	OTU_115_fun	-0.614197146955	0.02
OTU_670	OTU_18_oo	-0.60203063401	0.03
OTU_2	OTU_56	0.757919190378	0.0
OTU_2	OTU_17	0.643584308582	0.0
OTU_2	OTU_13	0.611186437043	0.04
OTU_2	OTU_4	0.669386654743	0.01
OTU_2	OTU_800	0.619474475801	0.02
OTU_2	OTU_839	0.828933932597	0.0
OTU_2	OTU_38	0.775508827064	0.0
OTU_2	OTU_1882	0.703526119015	0.0
OTU_2	OTU_99	0.628381794972	0.03
OTU_2	OTU_22	0.672945853878	0.01
OTU_2	OTU_33	0.611756486538	0.03
OTU_2	OTU_1300	0.69089348338	0.01
OTU_2	OTU_30	0.684401384994	0.0
OTU_2	OTU_18	0.66155308833	0.03
OTU_2	OTU_96	0.795141839452	0.01
OTU_2	OTU_37	0.602862633215	0.03
OTU_2	OTU_111	0.616984657616	0.04
OTU_2	OTU_113	-0.654321429059	0.0
OTU_2	OTU_95	0.705809596793	0.0
OTU_2	OTU_53	0.681838037854	0.0
OTU_2	OTU_110	0.719404498892	0.01
OTU_2	OTU_47	0.679992695845	0.01
OTU_2	OTU_21	0.639536978402	0.04
OTU_2	OTU_65	0.800809152509	0.0
OTU_2	OTU_192	0.624036327546	0.04
OTU_2	OTU_61	0.720655283964	0.01
OTU_2	OTU_235	0.693355602789	0.02
OTU_2	OTU_315	-0.614026403455	0.04
OTU_2	OTU_484	0.643921753393	0.01
OTU_2	OTU_307	0.803573128628	0.0
OTU_2	OTU_163	0.668967486999	0.0
OTU_2	OTU_104	0.835219387168	0.0
OTU_2	OTU_317	0.6215293839	0.03
OTU_2	OTU_80	0.790429178347	0.0
OTU_2	OTU_143	0.680728120839	0.0
OTU_2	OTU_2724	0.636951672433	0.01
OTU_2	OTU_319	0.761056672071	0.01
OTU_2	OTU_475	0.600947531965	0.03
OTU_2	OTU_211	0.680795720514	0.02
OTU_2	OTU_168	0.673916231262	0.04
OTU_2	OTU_2855	-0.604460980451	0.01
OTU_2	OTU_141	-0.631355902879	0.01
OTU_2	OTU_196	0.676771102904	0.0
OTU_2	OTU_333	0.625747759458	0.02
OTU_2	OTU_198	0.748415719709	0.01
OTU_2	OTU_225	0.706390096946	0.0
OTU_2	OTU_446	-0.607218343307	0.02
OTU_2	OTU_176	0.801665646274	0.0
OTU_2	OTU_38_fun	-0.611818191865	0.04
OTU_2	OTU_164_fun	-0.692579655732	0.02
OTU_2	OTU_11_fun	-0.667354874746	0.02
OTU_2	OTU_53_fun	-0.621419190661	0.01
OTU_2	OTU_23_fun	-0.687446028507	0.01
OTU_2	OTU_122_fun	-0.693536402481	0.0
OTU_2	OTU_19_fun	-0.630714526154	0.03
OTU_2	OTU_41_fun	-0.844323352453	0.0
OTU_2	OTU_311_fun	-0.654495368246	0.0
OTU_2	OTU_36_fun	-0.705579951931	0.02
OTU_2	OTU_69_fun	-0.602841311288	0.05
OTU_2	OTU_2031_fun	-0.710456583615	0.01
OTU_2	OTU_70_fun	-0.701584183417	0.01
OTU_2	OTU_177_fun	-0.672112248547	0.01
OTU_2	OTU_9_fun	-0.655286555109	0.0
OTU_2	OTU_512_fun	-0.62449938282	0.02
OTU_2	OTU_5_fun	0.709906189291	0.03
OTU_2	OTU_1022_fun	-0.704440178055	0.0
OTU_2	OTU_218_fun	-0.829708242301	0.02
OTU_2	OTU_170_fun	-0.650024109698	0.04
OTU_2	OTU_95_fun	-0.634326528057	0.02
OTU_2	OTU_163_fun	-0.621154545043	0.0
OTU_2	OTU_151_fun	-0.805359998647	0.0
OTU_2	OTU_212_fun	-0.829408395912	0.0
OTU_2	OTU_115_fun	-0.77598493683	0.0
OTU_2	OTU_975_fun	-0.780562104398	0.0
OTU_2	OTU_191_fun	-0.758351402199	0.0
OTU_2	OTU_764_fun	-0.772068855142	0.0
OTU_32	OTU_27	0.680960350501	0.02
OTU_32	OTU_233	0.656790039674	0.0
OTU_32	OTU_85	0.613046451004	0.03
OTU_32	OTU_5	0.630585479191	0.02
OTU_32	OTU_253	0.624027893571	0.04
OTU_32	OTU_14	0.732103441303	0.0
OTU_32	OTU_3361	-0.629898559155	0.01
OTU_32	OTU_44	0.691151584375	0.02
OTU_32	OTU_15	0.790643996912	0.0
OTU_32	OTU_60	0.659264870892	0.01
OTU_32	OTU_4120	0.723358971537	0.01
OTU_32	OTU_39	0.71765500154	0.0
OTU_32	OTU_1753	0.679929661134	0.0
OTU_32	OTU_329	0.717679126014	0.0
OTU_32	OTU_103	0.621199385298	0.02
OTU_32	OTU_502	0.762307711224	0.0
OTU_32	OTU_31	0.719994232048	0.0
OTU_32	OTU_2083	0.837437507685	0.0
OTU_32	OTU_219	0.63287492647	0.01
OTU_32	OTU_461	0.695455290637	0.01
OTU_32	OTU_286	0.628827020395	0.03
OTU_32	OTU_26	0.755722368978	0.0
OTU_32	OTU_2102	0.654229703512	0.0
OTU_32	OTU_334	0.738091321845	0.0
OTU_32	OTU_425	0.696473711523	0.0
OTU_32	OTU_852	0.643612551435	0.02
OTU_32	OTU_38_fun	-0.658512553017	0.04
OTU_32	OTU_196_fun	-0.652784331441	0.01
OTU_32	OTU_282_fun	-0.710871013843	0.0
OTU_32	OTU_232_fun	-0.604747910092	0.04
OTU_32	OTU_110_fun	0.60121899256	0.02
OTU_32	OTU_27_fun	-0.600849799629	0.02
OTU_32	OTU_82_fun	-0.601835470394	0.05
OTU_32	OTU_205_fun	-0.602314247871	0.03
OTU_32	OTU_1_oo	-0.646147970451	0.0
OTU_29	OTU_13	0.618251990569	0.02
OTU_29	OTU_10	0.685585515527	0.0
OTU_29	OTU_800	0.631014960422	0.0
OTU_29	OTU_5	0.610390546526	0.0
OTU_29	OTU_77	0.605402958138	0.02
OTU_29	OTU_54	0.642689927786	0.01
OTU_29	OTU_22	0.64889472318	0.0
OTU_29	OTU_96	0.610872839034	0.0
OTU_29	OTU_297	0.661651896895	0.02
OTU_29	OTU_172	0.732035547675	0.0
OTU_29	OTU_53	0.665198214885	0.03
OTU_29	OTU_41	0.636512650291	0.04
OTU_29	OTU_47	0.712913447961	0.0
OTU_29	OTU_65	0.650955569839	0.02
OTU_29	OTU_61	0.614753355363	0.01
OTU_29	OTU_307	0.722549718507	0.0
OTU_29	OTU_590	0.746828500666	0.02
OTU_29	OTU_2724	0.623314659176	0.04
OTU_29	OTU_141	-0.631131559111	0.02
OTU_29	OTU_198	0.652195056719	0.04
OTU_29	OTU_176	0.659713780587	0.02
OTU_29	OTU_11_fun	-0.739445931673	0.01
OTU_29	OTU_122_fun	-0.684033854673	0.04
OTU_29	OTU_3218_fun	-0.617384155351	0.02
OTU_29	OTU_41_fun	-0.629804085629	0.01
OTU_29	OTU_311_fun	-0.643926079676	0.02
OTU_29	OTU_2031_fun	-0.748512507824	0.0
OTU_29	OTU_9_fun	-0.664321120382	0.02
OTU_29	OTU_1022_fun	-0.618942486909	0.01
OTU_29	OTU_168_fun	-0.711895413132	0.0
OTU_29	OTU_115_fun	-0.668510016404	0.02
OTU_535	OTU_40	-0.625422813286	0.01
OTU_535	OTU_34	-0.636288492887	0.01
OTU_535	OTU_297	0.605534789801	0.01
OTU_535	OTU_127	-0.667946040765	0.01
OTU_535	OTU_379_fun	0.60844895926	0.01
OTU_9	OTU_92	0.655449757081	0.05
OTU_9	OTU_17	0.605106823188	0.02
OTU_9	OTU_340	0.73201220133	0.0
OTU_9	OTU_13	0.666033265779	0.01
OTU_9	OTU_8	0.631970707124	0.02
OTU_9	OTU_6	0.621637898195	0.04
OTU_9	OTU_77	0.607998653217	0.03
OTU_9	OTU_363	-0.603592676299	0.01
OTU_9	OTU_58	0.715996501806	0.0
OTU_9	OTU_20	0.754104824845	0.0
OTU_9	OTU_297	0.61931004531	0.03
OTU_9	OTU_57	-0.616223322196	0.05
OTU_9	OTU_435	0.832264321068	0.0
OTU_9	OTU_507	0.784922764845	0.0
OTU_9	OTU_407	0.681126258358	0.02
OTU_9	OTU_556	-0.679198588812	0.03
OTU_9	OTU_78	0.61620468204	0.02
OTU_9	OTU_105	0.625949141851	0.01
OTU_9	OTU_219	-0.611794791948	0.02
OTU_9	OTU_672	0.644752124542	0.02
OTU_9	OTU_325	-0.701772293791	0.0
OTU_9	OTU_164	0.657148369224	0.01
OTU_9	OTU_490	0.783972933003	0.0
OTU_9	OTU_954	0.648426530176	0.02
OTU_9	OTU_2724	0.645138174151	0.0
OTU_9	OTU_150	0.639069174888	0.02
OTU_9	OTU_584	0.635557628748	0.01
OTU_9	OTU_211	0.672885844647	0.02
OTU_9	OTU_1511	0.625078147636	0.02
OTU_9	OTU_387	0.625226255009	0.02
OTU_9	OTU_287	0.618058744038	0.02
OTU_9	OTU_69_fun	-0.709058498276	0.0
OTU_9	OTU_14_fun	-0.647263514144	0.02
OTU_9	OTU_177_fun	-0.720489976504	0.01
OTU_9	OTU_42_fun	-0.602062734432	0.05
OTU_9	OTU_1899_fun	-0.676188865488	0.0
OTU_9	OTU_6_oo	-0.769323162364	0.02
OTU_9	OTU_18_oo	-0.710398083061	0.01
OTU_56	OTU_92	0.631931541635	0.04
OTU_56	OTU_17	0.773455336451	0.01
OTU_56	OTU_10	0.629697549502	0.02
OTU_56	OTU_800	0.659253195046	0.0
OTU_56	OTU_8	0.799848884343	0.0
OTU_56	OTU_839	0.690459185213	0.02
OTU_56	OTU_6	0.633371340026	0.03
OTU_56	OTU_77	0.628586520059	0.01
OTU_56	OTU_1882	0.712692644522	0.0
OTU_56	OTU_99	0.698196649772	0.0
OTU_56	OTU_58	0.789616690466	0.0
OTU_56	OTU_115	0.678007173017	0.04
OTU_56	OTU_33	0.820154560522	0.0
OTU_56	OTU_1300	0.820911931053	0.01
OTU_56	OTU_30	0.656948246336	0.01
OTU_56	OTU_20	0.63873633411	0.03
OTU_56	OTU_96	0.739786207065	0.0
OTU_56	OTU_37	0.636566273535	0.02
OTU_56	OTU_111	0.764724174389	0.01
OTU_56	OTU_245	0.612206407477	0.01
OTU_56	OTU_95	0.755884365347	0.0
OTU_56	OTU_297	0.663115076642	0.01
OTU_56	OTU_443	0.638312301625	0.02
OTU_56	OTU_57	-0.643793463227	0.01
OTU_56	OTU_53	0.668583518193	0.01
OTU_56	OTU_435	0.75923403743	0.01
OTU_56	OTU_507	0.704521071249	0.0
OTU_56	OTU_110	0.782731406114	0.0
OTU_56	OTU_65	0.673645896889	0.02
OTU_56	OTU_192	0.628852903202	0.0
OTU_56	OTU_61	0.640565760179	0.01
OTU_56	OTU_235	0.770671735844	0.0
OTU_56	OTU_484	0.633323514546	0.0
OTU_56	OTU_307	0.693583770236	0.0
OTU_56	OTU_480	0.654335952824	0.0
OTU_56	OTU_163	0.725540326824	0.02
OTU_56	OTU_368	0.640177608906	0.0
OTU_56	OTU_286	0.614556963373	0.03
OTU_56	OTU_129	0.663789424672	0.01
OTU_56	OTU_104	0.610423447013	0.05
OTU_56	OTU_62	0.774935503508	0.0
OTU_56	OTU_325	-0.665334709856	0.0
OTU_56	OTU_317	0.816882166727	0.0
OTU_56	OTU_490	0.685302800353	0.01
OTU_56	OTU_954	0.665610166885	0.03
OTU_56	OTU_143	0.663580480162	0.0
OTU_56	OTU_2724	0.70174634992	0.0
OTU_56	OTU_319	0.684650742611	0.02
OTU_56	OTU_584	0.675375674946	0.01
OTU_56	OTU_727	-0.682431224561	0.0
OTU_56	OTU_475	0.640285185144	0.04
OTU_56	OTU_211	0.774456412434	0.01
OTU_56	OTU_2855	-0.635019301681	0.0
OTU_56	OTU_196	0.630313120872	0.01
OTU_56	OTU_1987	0.732314237226	0.0
OTU_56	OTU_225	0.730588459419	0.01
OTU_56	OTU_176	0.615867098579	0.02
OTU_56	OTU_164_fun	-0.65211172309	0.02
OTU_56	OTU_105_fun	-0.73231026639	0.0
OTU_56	OTU_3_fun	-0.684320269731	0.0
OTU_56	OTU_75_fun	-0.661014965424	0.01
OTU_56	OTU_53_fun	-0.625948516811	0.05
OTU_56	OTU_61_fun	-0.714956767479	0.0
OTU_56	OTU_23_fun	-0.770371219917	0.0
OTU_56	OTU_19_fun	-0.819620362839	0.01
OTU_56	OTU_91_fun	-0.610899605791	0.03
OTU_56	OTU_41_fun	-0.650209883382	0.01
OTU_56	OTU_69_fun	-0.649564600819	0.01
OTU_56	OTU_70_fun	-0.776511280525	0.0
OTU_56	OTU_177_fun	-0.767301715703	0.0
OTU_56	OTU_1022_fun	-0.673259702525	0.03
OTU_56	OTU_218_fun	-0.632092117617	0.05
OTU_56	OTU_95_fun	-0.694057372375	0.0
OTU_56	OTU_137_fun	-0.630260939909	0.01
OTU_56	OTU_151_fun	-0.708088325616	0.02
OTU_56	OTU_212_fun	-0.745917065811	0.01
OTU_56	OTU_115_fun	-0.719102677075	0.01
OTU_56	OTU_975_fun	-0.635256798283	0.02
OTU_56	OTU_429_fun	-0.666454434891	0.03
OTU_56	OTU_191_fun	-0.805285726769	0.0
OTU_56	OTU_764_fun	-0.816105861696	0.0
OTU_40	OTU_34	0.67539720285	0.0
OTU_40	OTU_97	0.675918488909	0.0
OTU_40	OTU_115	0.690482421477	0.01
OTU_40	OTU_30	0.757601203325	0.0
OTU_40	OTU_118	0.603536656728	0.01
OTU_40	OTU_4648	0.635758789938	0.01
OTU_40	OTU_112	0.631238051287	0.01
OTU_40	OTU_37	0.729297705437	0.0
OTU_40	OTU_748	0.738965587106	0.0
OTU_40	OTU_243	0.611108507329	0.02
OTU_40	OTU_301	0.643646201488	0.01
OTU_40	OTU_155	0.672889721639	0.02
OTU_40	OTU_69	0.745197990552	0.0
OTU_40	OTU_310	0.773306321089	0.0
OTU_40	OTU_106	0.747951426527	0.0
OTU_40	OTU_24	0.729496674575	0.0
OTU_40	OTU_401	0.743056917065	0.0
OTU_40	OTU_156	0.656595914546	0.01
OTU_40	OTU_2803	0.640063825253	0.0
OTU_40	OTU_1704	0.625767821671	0.03
OTU_40	OTU_426	0.666801201701	0.01
OTU_40	OTU_127	0.760972424304	0.0
OTU_40	OTU_126	0.747732931143	0.0
OTU_40	OTU_234	0.644486619633	0.01
OTU_40	OTU_581	0.717196990186	0.0
OTU_40	OTU_164_fun	-0.761029495993	0.0
OTU_40	OTU_196_fun	-0.607875825197	0.03
OTU_40	OTU_592_fun	-0.623854663888	0.02
OTU_40	OTU_727_fun	-0.706606563583	0.0
OTU_40	OTU_53_fun	-0.648978457337	0.05
OTU_40	OTU_35_fun	-0.694483639374	0.03
OTU_40	OTU_36_fun	-0.615795542202	0.0
OTU_40	OTU_126_fun	-0.650037845335	0.01
OTU_40	OTU_1259_fun	-0.737025716669	0.01
OTU_40	OTU_282_fun	-0.735922426807	0.0
OTU_40	OTU_379_fun	-0.621033091194	0.02
OTU_40	OTU_512_fun	-0.686192586644	0.0
OTU_40	OTU_27_fun	-0.697867471321	0.0
OTU_40	OTU_170_fun	-0.626684922649	0.01
OTU_40	OTU_82_fun	-0.677519467562	0.0
OTU_40	OTU_95_fun	-0.654160795742	0.0
OTU_40	OTU_151_fun	-0.640929955817	0.03
OTU_40	OTU_429_fun	-0.727025395949	0.0
OTU_40	OTU_205_fun	-0.615132003496	0.03
OTU_40	OTU_513_fun	-0.610424063966	0.02
OTU_40	OTU_271_fun	-0.667575367624	0.01
OTU_40	OTU_4627_fun	-0.635456679833	0.0
OTU_27	OTU_233	0.730714764383	0.0
OTU_27	OTU_34	0.676844410507	0.02
OTU_27	OTU_820	0.61330220019	0.02
OTU_27	OTU_98	0.615375117073	0.0
OTU_27	OTU_14	0.863490146988	0.0
OTU_27	OTU_3361	-0.775899780117	0.01
OTU_27	OTU_15	0.722789747104	0.02
OTU_27	OTU_248	0.617980916941	0.03
OTU_27	OTU_4120	0.615956530436	0.02
OTU_27	OTU_39	0.82020478815	0.0
OTU_27	OTU_45	0.600800473035	0.03
OTU_27	OTU_57	0.641151764834	0.01
OTU_27	OTU_70	0.656500733215	0.02
OTU_27	OTU_145	-0.681112768051	0.01
OTU_27	OTU_1006	0.641236295609	0.01
OTU_27	OTU_329	0.699132182568	0.03
OTU_27	OTU_78	-0.673283134421	0.01
OTU_27	OTU_502	0.689882823289	0.03
OTU_27	OTU_105	-0.621972067466	0.05
OTU_27	OTU_396	0.643253315465	0.03
OTU_27	OTU_493	0.674750126262	0.01
OTU_27	OTU_1383	0.672954443605	0.01
OTU_27	OTU_461	0.707332458722	0.0
OTU_27	OTU_672	-0.615585417571	0.05
OTU_27	OTU_55	0.652726844814	0.04
OTU_27	OTU_186	0.629311108859	0.0
OTU_27	OTU_161	0.621878847492	0.02
OTU_27	OTU_214	-0.612033119148	0.02
OTU_27	OTU_136	0.645394310982	0.01
OTU_27	OTU_361	0.695404376529	0.02
OTU_27	OTU_852	0.606720271955	0.02
OTU_27	OTU_666	0.609767335045	0.02
OTU_27	OTU_57_fun	-0.689726760151	0.0
OTU_27	OTU_2753_fun	-0.646655990961	0.02
OTU_27	OTU_126_fun	-0.611406174886	0.01
OTU_27	OTU_232_fun	-0.630488424764	0.03
OTU_27	OTU_15_fun	-0.77796173369	0.0
OTU_27	OTU_144_fun	-0.786589485926	0.0
OTU_27	OTU_110_fun	0.625867840667	0.01
OTU_27	OTU_31_fun	-0.606824413955	0.03
OTU_27	OTU_176_fun	-0.677149088674	0.0
OTU_27	OTU_271_fun	-0.603509719047	0.02
OTU_27	OTU_1_oo	-0.61452732614	0.03
OTU_92	OTU_17	0.742009000876	0.0
OTU_92	OTU_340	0.750118972197	0.0
OTU_92	OTU_13	0.602063510365	0.01
OTU_92	OTU_10	0.616258901954	0.04
OTU_92	OTU_8	0.793919758416	0.0
OTU_92	OTU_182	0.640905826759	0.02
OTU_92	OTU_6	0.849796487114	0.0
OTU_92	OTU_77	0.618567297998	0.01
OTU_92	OTU_363	-0.654701398886	0.01
OTU_92	OTU_58	0.75847735155	0.0
OTU_92	OTU_3361	0.686090177973	0.0
OTU_92	OTU_33	0.661569838996	0.02
OTU_92	OTU_1300	0.700397064795	0.0
OTU_92	OTU_20	0.753288981559	0.0
OTU_92	OTU_11	0.699945430231	0.01
OTU_92	OTU_52	0.642928404928	0.03
OTU_92	OTU_248	-0.620992134719	0.01
OTU_92	OTU_443	0.694528942444	0.01
OTU_92	OTU_57	-0.706950567038	0.0
OTU_92	OTU_435	0.674365412793	0.01
OTU_92	OTU_162	0.610725472108	0.01
OTU_92	OTU_507	0.806076131857	0.0
OTU_92	OTU_145	0.62743028128	0.03
OTU_92	OTU_93	0.668523978197	0.01
OTU_92	OTU_64	-0.715921287737	0.0
OTU_92	OTU_105	0.651805013485	0.02
OTU_92	OTU_170	0.637079910302	0.0
OTU_92	OTU_480	0.640600451901	0.0
OTU_92	OTU_394	0.607854144448	0.03
OTU_92	OTU_163	0.682762335661	0.0
OTU_92	OTU_160	0.726630813837	0.0
OTU_92	OTU_62	0.717100632897	0.0
OTU_92	OTU_672	0.603000128257	0.03
OTU_92	OTU_72	0.619103401458	0.0
OTU_92	OTU_490	0.747867985128	0.0
OTU_92	OTU_954	0.739073811786	0.0
OTU_92	OTU_2724	0.618032164428	0.0
OTU_92	OTU_207	0.67696594168	0.01
OTU_92	OTU_318	0.644998351553	0.02
OTU_92	OTU_150	0.659770121275	0.0
OTU_92	OTU_584	0.665179535217	0.01
OTU_92	OTU_2855	-0.622989160678	0.01
OTU_92	OTU_485	0.675819412479	0.01
OTU_92	OTU_216	0.674517834712	0.0
OTU_92	OTU_1987	0.619000968469	0.01
OTU_92	OTU_287	0.608425562177	0.05
OTU_92	OTU_145_fun	-0.616675406495	0.02
OTU_92	OTU_213_fun	-0.725939652696	0.01
OTU_92	OTU_105_fun	-0.692203919592	0.01
OTU_92	OTU_3_fun	-0.768431402694	0.0
OTU_92	OTU_119_fun	-0.64415627934	0.02
OTU_92	OTU_14_fun	-0.660221383221	0.01
OTU_92	OTU_144_fun	0.603052972044	0.05
OTU_92	OTU_177_fun	-0.685206324268	0.01
OTU_92	OTU_111_fun	-0.666683765094	0.01
OTU_92	OTU_110_fun	-0.831124002283	0.0
OTU_92	OTU_42_fun	-0.794862984222	0.0
OTU_92	OTU_486_fun	-0.684802141138	0.0
OTU_92	OTU_6_oo	-0.780148936725	0.0
OTU_92	OTU_18_oo	-0.648836232438	0.03
OTU_17	OTU_340	0.64817706316	0.02
OTU_17	OTU_13	0.699151275881	0.0
OTU_17	OTU_10	0.691828041202	0.01
OTU_17	OTU_7	-0.63025841793	0.03
OTU_17	OTU_800	0.696436182803	0.0
OTU_17	OTU_8	0.911771426456	0.0
OTU_17	OTU_839	0.759789891457	0.0
OTU_17	OTU_182	0.607172670038	0.02
OTU_17	OTU_25	-0.620542985569	0.03
OTU_17	OTU_486	0.626647023013	0.02
OTU_17	OTU_6	0.788212139305	0.0
OTU_17	OTU_363	-0.644828621828	0.04
OTU_17	OTU_58	0.946136867967	0.0
OTU_17	OTU_3361	0.673713474308	0.01
OTU_17	OTU_33	0.787268238647	0.0
OTU_17	OTU_1300	0.721218164501	0.01
OTU_17	OTU_20	0.808885273062	0.0
OTU_17	OTU_60	-0.614802733829	0.05
OTU_17	OTU_248	-0.601220534723	0.02
OTU_17	OTU_18	0.739404128108	0.01
OTU_17	OTU_95	0.741133887022	0.01
OTU_17	OTU_297	0.684641509717	0.0
OTU_17	OTU_443	0.693112646245	0.0
OTU_17	OTU_57	-0.804488967382	0.0
OTU_17	OTU_53	0.67179341735	0.02
OTU_17	OTU_435	0.77824482369	0.01
OTU_17	OTU_507	0.680643318482	0.03
OTU_17	OTU_110	0.771395334448	0.01
OTU_17	OTU_192	0.67760013297	0.0
OTU_17	OTU_4630	0.63265448257	0.01
OTU_17	OTU_235	0.728186508467	0.0
OTU_17	OTU_105	0.674651442117	0.02
OTU_17	OTU_307	0.649978386894	0.03
OTU_17	OTU_480	0.674302835043	0.02
OTU_17	OTU_163	0.848615110055	0.0
OTU_17	OTU_62	0.789031109292	0.0
OTU_17	OTU_672	0.602617558536	0.02
OTU_17	OTU_165	0.663117778528	0.03
OTU_17	OTU_325	-0.627513901096	0.0
OTU_17	OTU_490	0.792685884345	0.0
OTU_17	OTU_954	0.723962212005	0.0
OTU_17	OTU_2724	0.79207761427	0.0
OTU_17	OTU_140	0.601970664511	0.01
OTU_17	OTU_584	0.73831158418	0.0
OTU_17	OTU_175	0.668333460847	0.02
OTU_17	OTU_211	0.684466016098	0.01
OTU_17	OTU_2855	-0.674682800412	0.01
OTU_17	OTU_196	0.633385566056	0.01
OTU_17	OTU_1511	0.647811021793	0.02
OTU_17	OTU_1987	0.670450889834	0.0
OTU_17	OTU_198	0.666491403138	0.0
OTU_17	OTU_387	0.60484621776	0.01
OTU_17	OTU_11_fun	-0.610820104142	0.03
OTU_17	OTU_4_fun	-0.740757129099	0.01
OTU_17	OTU_3_fun	-0.642521459985	0.0
OTU_17	OTU_23_fun	-0.64916880889	0.03
OTU_17	OTU_3218_fun	-0.672137478512	0.0
OTU_17	OTU_69_fun	-0.702487998238	0.0
OTU_17	OTU_14_fun	-0.657125069157	0.0
OTU_17	OTU_177_fun	-0.812043624	0.0
OTU_17	OTU_9_fun	-0.681756220002	0.0
OTU_17	OTU_110_fun	-0.792052039216	0.0
