Pythium	38.0257324306512	38.0257324306512	0	no
Pythium	16.6921294909432	54.7178619215945	16.6921294909432	yes
Pythium	9.57551974117788	64.2933816627723	16.6921294909432	no
Hyaloperonospora	6.05515946717792	70.3485411299503	16.6921294909432	no
Pythium	4.12298044854512	74.4715215784954	20.8151099394883	yes
Pythium	3.54956763125836	78.0210892097537	20.8151099394883	no
Pythium	2.84958959918519	80.8706788089389	20.8151099394883	no
Pythium	2.73500688994069	83.6056856988796	23.550116829429	yes
Pythium	1.99284045293871	85.5985261518183	25.5429572823677	yes
Pythium	1.74345455634773	87.3419807081661	25.5429572823677	no
Pythium	1.69827052503345	89.0402512331995	25.5429572823677	no
Pythium	1.20099654504424	90.2412477782437	25.5429572823677	no
Pythium	1.14383000818805	91.3850777864318	25.5429572823677	no
Pythium	1.13908693307771	92.5241647195095	26.6820442154454	yes
Pythium	1.08441675154275	93.6085814710522	27.7664609669882	yes
Albugo	0.7424160725341	94.3509975435863	27.7664609669882	no
Pythium	0.741916801469854	95.0929143450562	28.508377768458	yes
Pythium	0.722195594432129	95.8151099394883	28.508377768458	no
OTU_25	0.683502086953048	96.4986120264414	28.508377768458	no
OTU_9	0.529476963633096	97.0280889900745	28.508377768458	no
Pythium	0.294070656841012	97.3221596469155	28.802448425299	yes
Pythium	0.27859325384938	97.6007529007649	29.0810416791484	yes
Pythium	0.227667605296267	97.8284205060611	29.0810416791484	no
Pythium	0.219679268268328	98.0480997743295	29.0810416791484	no
Pythium	0.162263095880015	98.2103628702095	29.0810416791484	no
Pythium	0.158268927366046	98.3686317975755	29.2393106065145	yes
OTU_63	0.146785692888383	98.5154174904639	29.2393106065145	no
Pythium	0.144289337567152	98.6597068280311	29.2393106065145	no
Pythium	0.132806103089489	98.7925129311206	29.2393106065145	no
Pythium	0.116829429033611	98.9093423601542	29.2393106065145	no
OTU_57	0.0893695205000699	98.9987118806543	29.2393106065145	no
Pythium	0.0893695205000699	99.0880814011543	29.2393106065145	no
Pythium	0.0851257164539772	99.1732071176083	29.2393106065145	no
Pythium	0.0816308190042538	99.2548379366126	29.2393106065145	no
Pythium	0.0684001358017295	99.3232380724143	29.2393106065145	no
Hyaloperonospora	0.0656541449483754	99.3888922173627	29.2393106065145	no
Pythium	0.0629081540950213	99.4518003714577	29.2393106065145	no
OTU_204	0.0549198170670821	99.5067201885248	29.2393106065145	no
Pythium	0.0501767419567432	99.5568969304815	29.2393106065145	no
Phytophthora	0.0369460587542188	99.5938429892357	29.2393106065145	no
OTU_84	0.0337007968366185	99.6275437860724	29.2393106065145	no
Pythium	0.027459908533541	99.6550036946059	29.2393106065145	no
Pythium	0.022467197891079	99.677470892497	29.2393106065145	no
OTU_120	0.0212190202304635	99.6986899127274	29.2393106065145	no
OTU_82	0.0197212070377249	99.7184111197652	29.2393106065145	no
Pythium	0.0182233938449863	99.7366345136101	29.2393106065145	no
OTU_196	0.0182233938449863	99.7548579074551	29.2393106065145	no
Peronospora	0.0162263095880015	99.7710842170431	29.2393106065145	no
OTU_147	0.0142292253310167	99.7853134423742	29.2393106065145	no
OTU_77	0.0137299542667705	99.7990433966409	29.2393106065145	no
